,movie_id,budget,title,original_title,status,tagline,release_date,runtime,genres,production_companies,production_countries,popularity,revenue,vote_average,vote_count,cast,crew,homepage,keywords,original_language,overview,spoken_languages,release_year,release_month,,
3687,68202,4,Without Men,Without Men,Released,,2011-06-29,83.0,"Comedy,Romance",,United States of America,0.28076,0,4.6,8,EvaLongoria,GabrielaTagliavini,,woman director,en,The women of a remote Latin American town are forced to pick up the pieces and remake their world when all the town's men are forcibly recruited by communist guerrillas.,English,2011.0,6.0,,
3688,8981,0,Dear Frankie,Dear Frankie,Released,,2004-05-18,105.0,"Drama,Family","Scottish Screen,Pathé Pictures International,UK Film Council,Inside Track Productions,Sigma Films,Scorpio Films",United Kingdom,3.1131900000000003,0,7.0,46,GerardButler,ShonaAuerbach,,"scotland,father son relationship,single parent,loss of father,violent father,letter,ship,father,little boy,independent film,deaf,woman director",en,"Nine-year-old Frankie and his single mum Lizzie have been on the move ever since Frankie can remember, most recently arriving in a seaside Scottish town. Wanting to protect her deaf son from the truth that they've run away from his father, Lizzie has invented a story that he is away at sea on the HMS Accra. Every few weeks, Lizzie writes Frankie a make-believe letter from his father, telling of his adventures in exotic lands. As Frankie tracks the ship's progress around the globe, he discovers that it is due to dock in his hometown. With the real HMS Accra arriving in only a fortnight, Lizzie must choose between telling Frankie the truth or finding the perfect stranger to play Frankie's father for just one day...",English,2004.0,5.0,,
3689,10914,0,All Hat,All Hat,Released,,2007-09-11,89.0,"Action,Comedy,Drama,Western",New Real Films,"Canada,United Kingdom,United States of America",0.137535,0,1.0,1,RachaelLeighCook,LeonardFarlinger,http://allhatthemovie.com/,"indian territory,horse,ranch,stetson,urbanisierung,best friend",en,"An ex-con returns to his rural Ontario roots and outwits a corrupt and wealthy thoroughbred owner trying to take over a slew of local farms. Ray Dokes, a charming ex-ballplayer, returns from jail to discover the rural landscape of his childhood transformed by urban development. Determined to stay out of trouble, Ray heads to the farm of his old friend Pete Culpepper, a crusty Texas cowboy who trains losing racehorses and whose debts are growing faster than his corn.",English,2007.0,9.0,,
3690,50848,4600000,The Names of Love,Le Nom des gens,Released,"Make Love, Not War",2010-11-24,100.0,"Drama,Comedy,Romance","Canal+,TPS Star,Delante Films,TF1 Droits Audiovisuels",France,6.368933,0,7.3,93,JacquesGamblin,MichelLeclerc,http://www.namesoflovemovie.com/,"female nudity,political,voting results",fr,"Bahia Benmahmoud, a free-spirited young woman, has a particular way of seeing political engagement, as she doesn't hesitate to sleep with those who don't agree with her to convert them to her cause - which is a lot of people, as all right-leaning people are concerned. Generally, it works pretty well. Until the day she meets Arthur Martin, a discreet forty-something who doesn't like taking risks. She imagines that with a name like that, he's got to be slightly fascist. But names are deceitful and appearances deceiving..",Français,2010.0,11.0,,
3691,166624,4700000,Treading Water,Treading Water,Released,Mica is a perfectly normal boy. Well he would be if he didn't smell of fish.,2013-09-13,92.0,"Drama,Comedy","Rhombus Media,Mecanismo Films,Redrum","Canada,Mexico",0.217538,0,5.6,6,DouglasSmith,AnaleineCalyMayor,,"fish,boy,parenting,first love,troubled childhood,child psychologist,woman director,synchronized swimming,self acceptance,parental advisor",en,"At first glance, Mica seems a perfectly normal boy. But first glances can often be deceiving... For one, Mica's house is now a museum honouring Guillermo Garibai, the legendary Mexican crooner. Mica spends most of his time there, giving guided tours to aging Garibai fans. But stranger still, Mica smells. He smells like fish. Numerous doctors, his life-long therapist and even his own parents are at a loss. No one wants to be Mica's friend. Girls won't talk to him. His life appears pointless, uneventful, doomed. That is, until Laura walks into it.",English,2013.0,9.0,,
3692,10822,4600000,Savage Grace,Savage Grace,Released,Truth is more shocking than fiction.,2007-05-18,97.0,Drama,"Celluloid Dreams,Killer Films,John Wells Productions,Montfort Producciones","United States of America,Spain,France",3.5318769999999997,0,5.7,60,JulianneMoore,TomKalin,,"mother,sex,adultery,nudity,scandal,son,love,murder,true,teenager,gay man,incest,socialite",en,"This examination of a famous scandal from the 1970s explores the relationship between Barbara Baekeland and her only son, Antony. Barbara, a lonely social climber unhappily married to the wealthy but remote plastics heir Brooks Baekeland, dotes on Antony, who is homosexual. As Barbara tries to ""cure"" Antony of his sexuality -- sometimes by seducing him herself -- the groundwork is laid for a murderous tragedy.",English,2007.0,5.0,,
3693,10844,0,Out of the Blue,Out of the Blue,Released,The true story of a small town massacre,2006-10-12,103.0,Drama,,New Zealand,0.7063550000000001,0,5.9,18,KarlUrban,RobertSarkies,,"new zealand,gun rampage,police,independent film,neighbor,person running amok",en,"Ordinary people find extraordinary courage in the face of madness. On 13–14 November 1990 that madness came to Aramoana, a small New Zealand seaside town, in the form of a lone gunman with a high-powered semi-automatic rifle. As he stalked his victims the terrified and confused residents were trapped for 24 hours while a handful of under-resourced and under-armed local policemen risked their lives trying to find him and save the survivors. Based on true events.",English,2006.0,10.0,,
3694,9336,4500000,Police Academy,Police Academy,Released,What an Institution!,1984-03-22,96.0,"Comedy,Crime","Warner Bros.,The Ladd Company",United States of America,15.002502,146198896,6.5,602,SteveGuttenberg,HughWilson,,"trainer,recruit,shenanigan,police academy",en,"New rules enforced by the Lady Mayoress mean that sex, weight, height and intelligence need no longer be a factor for joining the Police Force. This opens the floodgates for all and sundry to enter the Police Academy, much to the chagrin of the instructors. Not everyone is there through choice, though. Social misfit Mahoney has been forced to sign up as the only alternative to a jail sentence and it doesn't take long before he falls foul of the boorish Lieutenant Harris. But before long, Mahoney realises that he is enjoying being a police cadet and decides he wants to stay... while Harris decides he wants Mahoney out!",English,1984.0,3.0,,
3695,5689,4500000,The Blue Lagoon,The Blue Lagoon,Released,A sensuous story of natural love.,1980-07-05,104.0,"Romance,Adventure,Drama",Columbia Pictures Corporation,United States of America,22.585384,58853106,5.8,408,BrookeShields,RandalKleiser,,"sexual identity,shipwreck,lovers,stranded,marooned,pacific island,teenager,deserted island,tropical island,lost at sea",en,"Two small children and a ship's cook survive a shipwreck and find safety on an idyllic tropical island. Soon, however, the cook dies and the young boy and girl are left on their own. Days become years and Emmeline (Brooke Shields) and Richard (Christopher Atkins) make a home for themselves surrounded by exotic creatures and nature's beauty. But will they ever see civilization again?",English,1980.0,7.0,,
3696,712,6000000,Four Weddings and a Funeral,Four Weddings and a Funeral,Released,Five good reasons to stay single.,1994-03-09,117.0,"Comedy,Drama,Romance","Channel Four Films,PolyGram Filmed Entertainment,Working Title Films",United Kingdom,29.834065000000002,254700832,6.6,632,HughGrant,MikeNewell,http://workingtitlefilms.com/film.php?filmID=59,"upper class,love at first sight,wedding vows,marriage proposal,yuppie,love of one's life,lone wolf,snob,witness,bride,bridegroom,bridesmaid,funeral,clumsy fellow,friendship,wedding,gay couple",en,Four Weddings And A Funeral is a British comedy about a British Man named Charles and an American Woman named Carrie who go through numerous weddings before they determine if they are right for one another.,English,1994.0,3.0,,
3697,13342,4500000,Fast Times at Ridgemont High,Fast Times at Ridgemont High,Released,"Fast Cars, Fast Girls, Fast Carrots...Fast Carrots?",1982-08-13,90.0,Comedy,"Universal Pictures,Refugee Films",United States of America,20.403344,27092880,7.0,322,SeanPenn,AmyHeckerling,,"sex,based on novel,nudity,friendship,high school,shopping mall,bikini,bong,teacher,coming of age,marijuana,loss of virginity,drug humor,teen movie,rock 'n' roll,stoner,irreverence,teen comedy,dream sequence,convenience store,teenage pregnancy,woman director,abortion,surfer dude",en,"Follows a group of high school students growing up in southern California, based on the real-life adventures chronicled by Cameron Crowe. Stacy Hamilton and Mark Ratner are looking for a love interest, and are helped along by their older classmates, Linda Barrett and Mike Damone, respectively. The center of the film is held by Jeff Spicoli, a perpetually stoned surfer dude who faces off with the resolute Mr. Hand, who is convinced that everyone is on dope.",English,1982.0,8.0,,
3698,10339,4500000,Moby Dick,Moby Dick,Released,"From the immortal adventure classic...of whaling men, their ships, and the sea!",1956-06-27,116.0,"Adventure,Drama","Warner Bros.,Moulin Productions Inc.",United States of America,5.224593,10400000,6.9,89,GregoryPeck,JohnHuston,,"based on novel,captain,boat,obsession,shipwreck,stroke of fate,whale,walrus,revenge",en,"In 1841, young Ishmael signs up for service abroad the Pequod, a whaler sailing out of New Bedford. The ship is under the command of Captain Ahab, a strict disciplinarian who exhorts his men to find Moby Dick, the great white whale. Ahab lost his his leg to that creature and is desperate for revenge. As the crew soon learns, he will stop at nothing to gain satisfaction.",English,1956.0,6.0,,
3699,1429,15000000,25th Hour,25th Hour,Released,This life was so close to never happening.,2002-12-16,135.0,"Crime,Drama","40 Acres & A Mule Filmworks,Touchstone Pictures",United States of America,30.196039000000003,13060843,7.2,629,EdwardNorton,SpikeLee,,"prison,prisoner,dream,drug dealer,nightclub,american dream,male friendship,melancholy,girlfriend,friendship,aftercreditsstinger",en,"The filmed adaptation from David Benioff's novel of the same name. Set in New York, a convicted drug dealer named Monty has one day left of freedom before he is sent to prison. Anger, blame, frustration, betrayal, guilt and loneliness are themes on this last day of friends, family, parties, saying goodbye, and setting things straight. A Spike Lee joint.",English,2002.0,12.0,,
3700,9303,4500000,Bound,Bound,Released,"In their world, you can't buy freedom, but you can steal it.",1996-09-13,108.0,"Crime,Drama,Romance,Thriller","Dino De Laurentiis Company,Spelling Films",United States of America,15.359952,7011317,6.9,198,JenniferTilly,"LillyWachowski,LanaWachowski",,"prison,women's prison,suspense,mafia,lesbian,gangster,ex-con,woman director",en,"Corky, a tough female ex con and her lover Violet concoct a scheme to steal millions of stashed mob money and pin the blame on Violet's crooked boyfriend Caeser.",English,1996.0,9.0,,
3701,641,4500000,Requiem for a Dream,Requiem for a Dream,Released,,2000-10-27,102.0,"Crime,Drama",Artisan Entertainment,United States of America,11.573034,7390108,7.9,2443,EllenBurstyn,DarrenAronofsky,http://www.requiemforadream.com/,"drug addiction,junkie,heroin,speed,diet,unsociability,illegal prostitution",en,The hopes and dreams of four ambitious people are shattered when their drug addictions begin spiraling out of control. A look into addiction and how it overcomes the mind and body.,English,2000.0,10.0,,
3702,27686,0,State Fair,State Fair,Released,,1945-08-29,96.0,"Music,Romance",Twentieth Century Fox Film Corporation,United States of America,1.847822,0,6.2,19,JeanneCrain,WalterLang,,state fair,en,"During their annual visit to the Iowa State Fair, the Frake family enjoy many adventures. Proud patriarch Abel (Charles Winninger) has high hopes for his champion swine Blueboy; and his wife Melissa (Fay Bainter) enters the mincemeat and pickles contest...with hilarious results.",English,1945.0,8.0,,
3703,65749,0,Tango,"Tango, no me dejes nunca",Released,Tango: do not ever leave me,1998-02-12,115.0,"Drama,Foreign,Romance",Adela Pictures,"Argentina,Spain",0.425551,0,6.8,6,MiguelÁngelSolá,CarlosSaura,,"dancer,tango,musical,love",es,A dangerous love affair inspires a director to create the most spectacular and bodly seductive dance film ever made. 1998 Oscar Nominee Best Foreign Language Film.,Español,1998.0,2.0,,
3704,6106,4500000,Salvador,Salvador,Released,Based on a true story.,1986-04-23,123.0,Drama,Hemdale Film,"United Kingdom,United States of America",3.8197959999999997,0,7.0,71,JamesWoods,OliverStone,,"civil war,dictator,journalist,guerrilla,loss of lover,revolution,war correspondent,civil rights movement ,picture journalist,el salvador,dictatorship",en,A second rated journalist from the US tries his luck in El Salvador during the military dictatorship in the 1980s.,"English,Español",1986.0,4.0,,
3705,252680,5000000,Moms' Night Out,Moms' Night Out,Released,What could go wrong?,2014-03-25,98.0,Comedy,"TriStar Pictures,Provident Films,Pure Flix Entertainment,Affirm Films,FourBoys Entertainment",United States of America,10.274542,10429707,5.5,121,SarahDrew,"JonErwin,AndrewErwin",http://www.momsnightoutmovie.com/,"wife husband relationship,stress,children,mother daughter relationship,parenthood,parenting,parent child relationship,duringcreditsstinger",en,"Yearning for an evening without their kids, some friends plan a night out. But to do this, their husbands need to watch the kids. What can go wrong?",English,2014.0,3.0,,
3706,141,6000000,Donnie Darko,Donnie Darko,Released,You can never go too far,2001-01-18,113.0,"Fantasy,Drama,Mystery","Pandora Cinema,Flower Films,Adam Fields Productions",United States of America,61.210016,1270522,7.7,3452,JakeGyllenhaal,RichardKelly,,"parents kids relationship,airplane,time travel,school presentation,school performance,suburbia,vision,morality,teenager",en,"After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a large bunny rabbit that manipulates him to commit a series of crimes.",English,2001.0,1.0,,
3707,66607,0,Saving Private Perez,Salvando al Soldado Perez,Released,,2011-03-18,105.0,"Action,Comedy,Foreign",,,0.17735599999999999,0,6.1,18,JoaquínCosio,BetoGómez,http://www.privateperez.com/,,en,"La vida ha llevado a Julián Pérez por caminos equivocados, pero el destino le presentará a este hombre la oportunidad de encontrar su redención cuando es enviado a la misión más peligrosa y noble de toda su vida, una misión ordenada por la única autoridad que todavía respeta, su madre, Doña Elvira. Julián debe viajar hasta el otro extremo del mundo, a un lugar llamado Irak, a traer de vuelta vivo, a su hermano menor el soldado de infantería Juan Pérez. Con la promesa hecha, Julián Pérez regresa a su natal Sinaloa donde reclutará a un comando de elite, destinado a cumplir una misión suicida: viajar a Irak y salvar al soldado Pérez.",,2011.0,3.0,,
3708,17139,4500000,Character,Karakter,Released,,1997-04-17,122.0,"Drama,Foreign,History","First Floor Features,Almerica Films","Netherlands,Belgium",0.011696999999999999,0,7.7,25,JanDecleir,MikevanDiem,,law and ethics,nl,"J.W. Katadreuffe is the son of Joba Katadreuffe and A.B. Drevenhaven. Though fully neglected by Joba, Dreverhaven ensures the succesfull career of his son. Mostly unseen, though he sues his son a few times. The son Katadreuffe succeeds, but at great costs.","Nederlands,English,Français,Deutsch",1997.0,4.0,,
3709,12079,2000000,Spun,Spun,Released,The ultimate speed freak's tale.,2002-06-01,101.0,"Comedy,Crime,Drama","Muse Productions,Brink Films,Silver Nitrate",United States of America,6.249262,0,6.6,132,JasonSchwartzman,JonasÅkerlund,,"independent film,speed freak,junky cop,boy toy,porn magazine,dope selling,crank,handcuffed to a bed,cctv,veterinary clinic,needlepoint,needle,older woman younger woman relationship,telephone sex",en,"Over the course of three days Ross, a college dropout addicted to crystal-meth, encounters a variety of oddball folks - including a stripper named Nikki and her boyfriend, the local meth producer, The Cook - but all he really wants to do is hook up with his old girlfriend, Amy.",English,2002.0,6.0,,
3710,39800,4500000,Life During Wartime,Life During Wartime,Released,,2009-10-10,97.0,"Comedy,Drama",Werc Werk Works,United States of America,3.1088810000000002,744816,6.3,30,AllySheedy,ToddSolondz,http://www.ifcfilms.com/films/life-during-wartime-2,"dark comedy,independent film",en,"Friends, family, and lovers struggle to find love, forgiveness, and meaning in an almost war-torn world riddled with comedy and pathos. Follows Solondz's film Happiness (1998).",English,2009.0,10.0,,
3711,4550,0,Sympathy for Lady Vengeance,친절한 금자씨,Released,All she wanted was a peaceful life... they didn't give it.,2005-07-29,115.0,"Drama,Thriller","CJ Capital Investment,Korea Capital Investment,Moho Films,TSJ Entertainment,Samsung Venture Capital,Ilshin Capital Investments,Centurion Investment",South Korea,17.074842999999998,23803308,7.4,356,ChoiMin-sik,ParkChan-wook,http://www.lady-vengeance.de/,independent film,ko,"After a 13-year imprisonment for the kidnap and murder of a 6 year old boy, beautiful Lee Guem-ja starts seeking revenge on the man that was really responsible for the boy's death. With the help of fellow inmates and reunited with her daughter, she gets closer and closer to her goal. But will her actions lead to the relief she seeks?","English,日本語,한국어/조선말",2005.0,7.0,,
3712,62116,0,Mozart's Sister,"Nannerl, la soeur de Mozart",Released,,2010-06-09,120.0,Drama,Les Films Alyne,France,0.774442,0,6.2,13,MarieFéret,RenéFéret,,"royal court,overbearing father,harpsichord,18th century",fr,"A re-imagined account of the early life of Maria Anna 'Nannerl' Mozart, five years older than Wolfgang and a musical prodigy in her own right.",Français,2010.0,6.0,,
3713,9991,0,Mean Machine,Mean Machine,Released,"It's Not Just About Football, It's About Pride Inside!",2001-12-26,99.0,"Comedy,Drama",SKA Films,"United Kingdom,United States of America",8.816995,0,6.0,157,VinnieJones,BarrySkolnick,,"prison,sport,amateur soccer,soccer coach",en,"Disgraced ex-England captain (Danny 'Mean Machine' Meehan) is thrown in jail for assaulting two police officers. He keeps his head down and has the opportunity to forget everything and change the lives of the prisoners. These prisoners have the chance to put one over the evil guards. The prisoners are lead by Danny and the whole of the prison, guards aside, are behind them.","English,Italiano",2001.0,12.0,,
3714,13807,4500000,Exiled,放‧逐,Released,,2006-09-06,110.0,"Action,Crime,Thriller","Media Asia Films,Milky Way Image Company",Hong Kong,8.48639,0,7.0,46,AnthonyWong,JohnnieTo,,,cn,"A friendship is formed between an ex-gangster, and two groups of hitmen - those who want to protect him and those who were sent to kill him.",广州话 / 廣州話,2006.0,9.0,,
3715,68818,0,Blackthorn,Blackthorn,Released,No destiny,2011-08-31,98.0,"Adventure,Action,Western","Quickfire Films,Televisión Española (TVE),Arcadia Motion Pictures,Noodles Production,Canal+ España,Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA),Instituto de Crédito Oficial (ICO),ONO,Ariane Mararía Films,Nix Films,Eter Pictures,Manto Films,Pegaso Producciones,Ibermedia European Community Program,Audiovisual Aval SGR","Bolivia,France,Spain,United Kingdom",5.223096,623528,6.6,73,SamShepard,MateoGil,http://www.blackthornmovie.com/,"robbery,miner,treachery,sundance kid,native peoples,butch cassidy",en,"In Bolivia, Butch Cassidy (now calling himself James Blackthorne) pines for one last sight of home, an adventure that aligns him with a young robber and makes the duo a target for gangs and lawmen alike.","Español,English",2011.0,8.0,,
3716,12093,0,Lilya 4-ever,Lilja 4-Ever,Released,,2002-08-23,109.0,"Crime,Drama","Det Danske Filminstitut,Memfis Film,Film i Väst","Denmark,Sweden",7.759214999999999,0,7.7,139,OksanaAkinshina,LukasMoodysson,,"suicide,sex,sweden,underground,nightclub,nudity,escape,poverty,prostitution,violence,disturbing",sv,"Lilya lives in poverty and dreams of a better life. Her mother moves to the United States and abandons her to her aunt, who neglects her. Lilya hangs out with her friends, Natasha and Volodya, who is suicidal. Desperate for money, she starts working as a prostitute, and later meets Andrei. He offers her a good job in Sweden, but when Lilya arrives her life quickly enters a downward spiral.","Pусский,svenska,English",2002.0,8.0,,
3717,36419,4500000,After.Life,After.Life,Released,Life is the symptom. Death is the cure.,2010-04-09,104.0,"Drama,Horror,Mystery,Thriller","Plum Pictures,Harbor Light Entertainment,Lleju Productions",United States of America,14.570359,3606395,5.4,251,LiamNeeson,AgnieszkaWojtowicz-Vosloo,http://www.afterlifethefilm.com/,"wheelchair,nightmare,funeral,injection,crying,casket,shovel,lily,argument,crucifix,woman director",en,"A young woman caught between life and death... and a funeral director who appears to have the gift of transitioning the dead, but might just be intent on burying her alive.",English,2010.0,4.0,,
3718,281730,0,Fugly,Fugly,Released,,2014-06-13,134.0,"Comedy,Drama,Thriller",,India,0.371337,0,5.3,2,,KabirSadanand,,,en,"It is a story of 4 friends - Dev, Gaurav, Aditya &amp; Devi. The cast is young &amp; fresh. They are at the cusp of their lives - The college has just about finished, but career path is yet to be set. These are the last few days of true freedom that we have all gone through, and still cherish. These friends are conscientious, they will have fun but would never cross the boundaries - They all have dreams and expectations from life, but as they say - man proposes, god disposes. Their fun filled and care free life comes to an abrupt halt, when they are faced with an extremely corrupt and seemingly fearless Police Officer. This puts a series of events in motion which will test their friendship and characters - their life becomes 'Fugly'.","हिन्दी,English",2014.0,6.0,,
3719,510,3000000,One Flew Over the Cuckoo's Nest,One Flew Over the Cuckoo's Nest,Released,"If he's crazy, what does that make you?",1975-11-18,133.0,Drama,"United Artists,Fantasy Films,Warner Bros.",United States of America,127.525581,108981275,8.2,2919,JackNicholson,MilošForman,,"individual,rebel,self-destruction,wheelchair,lunatic asylum,dying and death,rage and hate,freedom,insanity,basic rights and human rights,psychiatrist",en,"While serving time for insanity at a state mental hospital, implacable rabble-rouser, Randle Patrick McMurphy inspires his fellow patients to rebel against the authoritarian rule of head nurse, Mildred Ratched.",English,1975.0,11.0,,
3720,362105,4400000,R.L. Stine's Monsterville: The Cabinet of Souls,R.L. Stine's Monsterville: The Cabinet of Souls,Released,,2015-09-29,85.0,"Comedy,Horror",EveryWhere Studios,United States of America,3.898737,0,6.9,35,,PeterDeLuise,,,en,Teenage friends must resist the spell of an evil showman staging a house of horrors show in their small town.,English,2015.0,9.0,,
3721,10970,0,Silent Movie,Silent Movie,Released,,1976-06-17,86.0,Comedy,Crossbow Productions,United States of America,7.3159350000000005,0,6.7,78,MelBrooks,MelBrooks,,"screenplay,stuntman,slapstick,mime,hollywood,silent film",en,"Aspiring filmmakers Mel Funn, Marty Eggs and Dom Bell go to a financially troubled studio with an idea for a silent movie. In an effort to make the movie more marketable, they attempt to recruit a number of big name stars to appear, while the studio's creditors attempt to thwart them. The film contains only one word of dialogue, spoken by an unlikely source.",Français,1976.0,6.0,,
3722,375290,4500000,Airlift,Airlift,Released,"170,000 Refugees, 488 Flights, 59 Days, 1 Man",2016-01-22,126.0,"Thriller,Action,Drama,History","T-Series,Hari Om Entertainment Co.,Cape Of Good Films",India,2.551559,32000000,7.3,57,AkshayKumar,RajaMenon,,"evacuation,war,based on true story,iraq war",hi,"When Iraq invades Kuwait in August, 1990, a callous Indian businessman becomes the spokesperson for more than 170,000 stranded countrymen.","العربية,हिन्दी,",2016.0,1.0,,
3723,17663,0,Anne of Green Gables,Anne of Green Gables,Released,,1985-12-01,199.0,"Drama,Family",Sullivan Entertainment,United States of America,8.772574,0,8.2,68,MeganFollows,KevinSullivan,http://www.anneofgreengables.com/,"based on novel,brother sister relationship,canada,village,love,school,miniseries,best friend,orphan,historical,kids,redhead girl",en,"At the turn of the century on Prince Edward Island, Matthew Cuthbert and his sister Marilla decide to take on an orphan boy as help for their farm. But they get an unexpected jolt when they're mistakenly sent a girl instead: Anne Shirley. Anne's a dreamer with an unusual point of view, far removed from Marilla's pragmatic ways, and it's only on trial that Marilla agrees to keep Anne.",English,1985.0,12.0,,
3724,270938,0,Falcon Rising,Falcon Rising,Released,,2014-09-05,103.0,"Adventure,Action",Strohberry Films,United States of America,6.988357000000001,0,5.5,71,MichaelJaiWhite,ErnieBarbarash,,"yakuza,marine,fighting",en,"Chapman is an ex-marine in Brazil's slums, battling the yakuza outfit who attacked his sister and left her for dead.",English,2014.0,9.0,,
3725,116613,3730500,The Sweeney,The Sweeney,Released,Act like a criminal to catch a criminal.,2012-09-11,112.0,"Action,Drama,Crime","Vertigo Films,Exponential Films,Embargo Films",United Kingdom,6.938853999999999,6294161,5.7,109,RayWinstone,NickLove,,"british,based on tv series",en,"Based on the '70s UK TV show, The Sweeney is an action-packed British police thriller from the director of Football Factory. Jack Regan (Ray Winstone), a hardened cop who doesn’t play by the rules, is confronted with a criminal from his past. With sidekick George Carter (Ben Drew aka Plan B) they are put on the case of a jewellery store heist that ends in a killing. But is that killing really an execution in disguise? With pressure from his boss and the fact that Regan is having an affair with that boss’s wife, it’s not going to be easy for him to stay out of trouble.","Srpski,English",2012.0,9.0,,
3726,11826,5000000,Sexy Beast,Sexy Beast,Released,There's a bit of the beast in all of us.,2000-09-13,89.0,"Crime,Drama,Thriller","Fox Searchlight Pictures,Kanzaman,Filmfour,Recorded Picture Company (RPC)","Spain,United Kingdom",11.21273,0,7.0,217,RayWinstone,JonathanGlazer,,"spain,sex,nudity,psychopath,murder,heist,money,gangster,violence,criminal,retired,hunting,safecracker,brutal,leisure",en,"Gary is a former gangster who has made a modest amount of money from his criminal career. Happy to put his life of crime behind him, he has retired with his wife Deedee to the sunny bliss of rural Spain, where he lives an idyllic life with his family and a few close friends. But Gary's contentment is ruptured by an unwelcome visitor from his past. Don.",English,2000.0,9.0,,
3727,29920,0,Easy Money,Snabba Cash,Released,,2010-01-15,124.0,"Drama,Thriller,Crime","Tre Vänner Produktion AB,Swedish Film Institute,Film i Väst","Denmark,Sweden,Germany",7.217328,0,6.5,63,JoelKinnaman,DanielEspinosa,http://www.filmensnabbacash.se/,consignment,sv,"A three-tiered story centered around drugs and organized crime, and focused on a young man who becomes a runner for a coke dealer.","Deutsch,English,Español,Srpski,svenska",2010.0,1.0,,
3728,1088,8000000,Whale Rider,Whale Rider,Released,,2003-01-30,101.0,"Drama,Family",South Pacific Pictures,New Zealand,12.439494999999999,41400000,7.1,111,KeishaCastle-Hughes,NikiCaro,http://www.whaleriderthemovie.com/,"ocean,loss of mother,tradition,loss of brother,becoming an adult,role of women,empowerment,new zealand,maori tradition,chief,grandfather granddaughter relationship,modern society,whale,patriarch,stick fighting,canoe,patriarchy,loss of wife,woman director",en,"On the east coast of New Zealand, the Whangara people believe their presence there dates back a thousand years or more to a single ancestor, Paikea, who escaped death when his canoe capsized by riding to shore on the back of a whale. From then on, Whangara chiefs, always the first-born, always male, have been considered Paikea's direct descendants. Pai, an 11-year-old girl in a patriarchal New Zealand tribe, believes she is destined to be the new chief. But her grandfather Koro is bound by tradition to pick a male leader. Pai loves Koro more than anyone in the world, but she must fight him and a thousand years of tradition to fulfill her destiny.","English,",2003.0,1.0,,
3729,26379,3250000,Paa,Paa,Released,,2009-12-04,133.0,"Drama,Family,Foreign",A B Corp,India,2.126139,0,6.6,19,AmitabhBachchan,,http://www.paathefilm.com/,,en,"He suffers from a progeria like syndrome. Mentally he is 13 but physically he looks 5 times older. In spite of his condition, Auro is a very happy boy. He lives with his mother Vidya, who is a gynaecologist. Amol is young, progressive politician. He is a man with a mission. Auro is Amol's son. Paa is a 'rare' story about a father-son, son-father relationship.",हिन्दी,2009.0,12.0,,
3730,34069,0,Cargo,Cargo,Released,,2009-09-24,120.0,"Thriller,Mystery,Science Fiction","Telepool,Atlantis Pictures,Schweizerische Radio- und Fernsehgesellschaft (SRG),Ascot Elite Entertainment Group,Egli Film,Teleclub AG,Centauri Media",Switzerland,10.142218,0,5.9,140,MartinRapold,"IvanEngler,RalphEtter",http://www.cargoderfilm.ch http://cargothemovie.com,"space colony,space travel,simulated reality ,spaceship,suspense,cargo ship,suspended animation,loneliness in space",de,The story of CARGO takes place on rusty space-freighter KASSANDRA on its way to Station 42. The young medic LAURA is the only one awake on board while the rest of the crew lies frozen in hibernation sleep. In 4 months will Laura's shift be over.,"Français,Deutsch",2009.0,9.0,,
3731,10947,4200000,High School Musical,High School Musical,Released,This School Rocks Like No Other!,2006-01-20,98.0,"Comedy,Drama,Family,Music,TV Movie",Disney Channel,United States of America,16.536374,0,6.1,1000,ZacEfron,KennyOrtega,http://tv.disney.go.com/disneychannel/originalmovies/highschoolmusical/index.html,"becoming an adult,musical,music,high school,school performance,high school sports,jock,teenager,clique,theater,peer pressure,teenage romance",en,"Troy (Zac Efron), the popular captain of the basketball team, and Gabriella (Vanessa Anne Hudgens), the brainy and beautiful member of the academic club, break all the rules of East High society when they secretly audition for the leads in the school's musical. As they reach for the stars and follow their dreams, everyone learns about acceptance, teamwork, and being yourself. And it's all set to fun tunes and very cool dance moves!",English,2006.0,1.0,,
3732,47452,0,Love and Death on Long Island,Love and Death on Long Island,Released,,1997-01-01,93.0,"Drama,Romance,Foreign","Arts Council of England,British Broadcasting Corporation (BBC),British Screen Productions","Canada,United Kingdom",0.933891,0,6.9,11,JohnHurt,RichardKwietniowski,,"obsession,love,obsessive love,actor",en,"Giles De'Ath is a widower who doesn't like anything modern. He goes to movies and falls in love with film star, Ronnie Bostock. He then investigates everything about the movie and Ronnie. After that he travels to Long Island city where Ronnie lives and meets him, pretending that Ronnie is a great actor and that's why Giles admires him.",English,1997.0,1.0,,
